part,company,country,city,price,date
76314-002,Wordify,United States,New York,$465.65,2018-11-05 08:25:10
0268-6107,Twitterbeat,France,Annecy,485.32€,2018-11-05 08:27:27
68084-595,Twitterbeat,France,Annecy,177.92€,2018-11-05 08:48:15
52125-136,Realpoint,Portugal,Lisbon,544.37€,2018-11-05 11:27:23
49348-574,Teklist,Netherlands,Arnhem,280.56€,2018-11-05 12:03:04
51346-145,Zooxo,United Kingdom,London,£878.58,2018-11-05 13:16:17
76314-002,Yozio,Greece,Patras,455.8€,2018-11-05 14:07:33
68233-011,Chatterbridge,Spain,Barcelona,493.53€,2018-11-05 15:51:46
0699-7041,Teklist,Netherlands,Arnhem,838.21€,2018-11-05 16:47:26
76454-100,Ntags,Portugal,Lisbon,143.17€,2018-11-05 17:26:53
60505-2867,Yozio,Greece,Patras,173.52€,2018-11-05 18:29:36
35356-325,Zooxo,United Kingdom,London,£385.74,2018-11-05 19:24:57
0228-2167,Buzzbean,Germany,Düsseldorf,1324.39€,2018-11-05 19:48:15
68084-595,Brainsphere,Portugal,Braga,164.21€,2018-11-05 20:30:45
50458-560,Yozio,Greece,Patras,1699.17€,2018-11-05 20:51:05
0228-2167,Shufflebeat,Portugal,Porto,320.03€,2018-11-05 21:44:35
68752-024,Twitterbeat,France,Annecy,954.88€,2018-11-06 00:45:14
24286-1562,Twitterbeat,France,Annecy,523.58€,2018-11-06 01:22:29
44946-1046,Twitterbeat,France,Annecy,402.21€,2018-11-06 02:43:34
49035-530,Rhycero,France,Arcueil,1105.38€,2018-11-06 04:09:57
49349-820,Buzzbean,Germany,Düsseldorf,426.54€,2018-11-06 04:24:49
68752-024,Brainsphere,Portugal,Braga,837.74€,2018-11-06 04:31:58
52125-136,Shufflebeat,Portugal,Porto,274.44€,2018-11-06 04:33:12
49035-530,Roodel,Portugal,Aranhas,1008.98€,2018-11-06 06:19:49
0268-1604,Avaveo,France,Nice,119.06€,2018-11-06 06:37:20
24286-1562,Thoughtmix,Portugal,Amadora	,335.81€,2018-11-06 06:41:18
68084-595,Thoughtmix,Portugal,Amadora	,209.55€,2018-11-06 06:51:31
68233-011,Ntags,Portugal,Lisbon,642.49€,2018-11-06 07:04:33
0603-6134,Brainsphere,Portugal,Braga,805.58€,2018-11-06 07:07:56
35356-325,Yozio,Greece,Patras,685.17€,2018-11-06 07:43:53
58118-5060,Zooxo,United Kingdom,London,£168.03,2018-11-06 08:15:03
49738-105,Riffpath,Greece,Heraklion,487.41€,2018-11-06 08:32:01
24385-268,Gabtune,France,Lyon,245.12€,2018-11-06 10:19:03
0699-7041,Yozio,Greece,Patras,669.82€,2018-11-06 10:58:23
49520-501,Zooxo,United Kingdom,London,£855.4,2018-11-06 12:56:29
70253-307,Teklist,Netherlands,Arnhem,959.61€,2018-11-06 14:55:50
61398-0828,Thoughtmix,Portugal,Amadora	,278.14€,2018-11-06 15:12:20
10237-832,Twitterbeat,France,Annecy,181.26€,2018-11-06 17:01:42
17156-617,Avaveo,France,Nice,1009.73€,2018-11-06 18:29:14
17156-617,Twitterbeat,France,Annecy,1203.53€,2018-11-06 18:30:19
10267-2529,Twitterbeat,France,Annecy,428.01€,2018-11-06 18:37:18
49967-724,Riffpath,Greece,Heraklion,620.46€,2018-11-06 19:37:49
55856-0003,Brainsphere,Portugal,Braga,439.11€,2018-11-06 20:12:57
51138-049,Buzzbean,Germany,Düsseldorf,898.99€,2018-11-06 23:44:23
24385-268,Zooxo,United Kingdom,London,£233.13,2018-11-07 00:34:13
37205-951,Gabcube,Portugal,Almada,275.2€,2018-11-07 03:00:59
49967-724,Eimbee,France,Amiens,603.6€,2018-11-07 06:07:28
16590-177,Ntags,Portugal,Lisbon,1013.24€,2018-11-07 08:03:13
21695-267,Thoughtmix,Portugal,Amadora	,474.44€,2018-11-07 12:27:07
52125-136,Zoonder,United States,Boston,$733.91,2018-11-07 12:27:57
17156-617,Brainsphere,Portugal,Braga,1422.51€,2018-11-07 13:08:11
0699-7041,Zoonder,United States,Boston,$867.38,2018-11-07 15:27:38
49349-471,Thoughtmix,Portugal,Amadora	,915.95€,2018-11-07 17:26:53
52125-136,Shufflebeat,Portugal,Porto,578.6€,2018-11-07 18:36:21
68752-024,Zooxo,United Kingdom,London,£705.22,2018-11-07 18:44:42
49035-530,Twitterbeat,France,Annecy,1173.01€,2018-11-07 20:04:35
54868-0823,Roodel,Portugal,Aranhas,168.81€,2018-11-07 20:19:33
49999-737,Thoughtmix,Portugal,Amadora	,865.44€,2018-11-07 21:22:58
51523-002,Shufflebeat,Portugal,Porto,676.47€,2018-11-07 22:56:49
50563-113,Zooxo,United Kingdom,London,£406.69,2018-11-07 23:05:20
62011-0219,Chatterbridge,Spain,Barcelona,802.88€,2018-11-08 00:18:49
51523-002,Roodel,Portugal,Aranhas,1215.38€,2018-11-08 07:40:50
76454-100,Roodel,Portugal,Aranhas,121.65€,2018-11-08 08:20:22
17156-617,Ntags,Portugal,Lisbon,1126.69€,2018-11-08 09:06:11
49035-530,Twitterbeat,France,Annecy,1252.13€,2018-11-08 09:43:06
49738-105,Zoonder,United States,Boston,$489.79,2018-11-08 11:37:30
55566-2100,Brainsphere,Portugal,Braga,657.19€,2018-11-08 14:16:33
24286-1562,Yozio,Greece,Patras,472.43€,2018-11-08 14:48:10
68180-121,Buzzbean,Germany,Düsseldorf,810.03€,2018-11-08 17:05:24
49738-105,Gabcube,Portugal,Almada,542.32€,2018-11-08 17:06:39
48951-4042,Chatterbridge,Spain,Barcelona,155.3€,2018-11-08 20:10:52
37205-992,Thoughtmix,Portugal,Amadora	,693.12€,2018-11-08 23:09:48
48951-4042,Lajo,Greece,Thessaloniki,298.93€,2018-11-09 01:40:20
52959-433,Brainsphere,Portugal,Braga,352.69€,2018-11-09 02:00:28
62756-707,Zooxo,United Kingdom,London,£338.3,2018-11-09 02:05:51
0268-1401,Chatterbridge,Spain,Barcelona,1171.97€,2018-11-09 03:55:19
13537-468,Twitterbeat,France,Annecy,659.58€,2018-11-09 05:46:55
67544-356,Chatterbridge,Spain,Barcelona,554.03€,2018-11-09 07:08:02
16590-177,Wordify,United States,New York,$1276.38,2018-11-09 09:40:17
55154-5057,Thoughtmix,Portugal,Amadora	,708.91€,2018-11-09 10:11:11
16590-177,Zooxo,United Kingdom,London,£-67.19,2018-11-09 12:46:31
43419-018,Lajo,Greece,Thessaloniki,198.3€,2018-11-09 16:04:34
63629-2733,Buzzbean,Germany,Düsseldorf,188.93€,2018-11-09 16:08:12
49288-0285,Thoughtmix,Portugal,Amadora	,916.79€,2018-11-09 19:23:48
0615-7679,Gabcube,Portugal,Almada,361.07€,2018-11-09 20:20:21
54868-6311,Twitterbeat,France,Annecy,337.24€,2018-11-09 20:34:20
58668-4281,Ntags,Portugal,Lisbon,855.29€,2018-11-09 21:18:57
54092-515,Ntags,Portugal,Lisbon,750.81€,2018-11-09 23:15:35
37205-951,Wordify,United States,New York,$202.78,2018-11-10 02:43:26
60505-2867,Shufflebeat,Portugal,Porto,196.09€,2018-11-10 04:43:52
54868-0823,Buzzbean,Germany,Düsseldorf,222.33€,2018-11-10 04:44:04
55566-2100,Gabcube,Portugal,Almada,494.37€,2018-11-10 04:59:03
16714-295,Wordify,United States,New York,$666.33,2018-11-10 06:22:26
16714-295,Thoughtmix,Portugal,Amadora	,589.56€,2018-11-10 06:46:13
55154-5057,Zooxo,United Kingdom,London,£650.71,2018-11-10 07:16:22
58596-001,Ntags,Portugal,Lisbon,461.3€,2018-11-10 08:09:02
68752-024,Twitterbeat,France,Annecy,789.95€,2018-11-10 08:25:09
68233-011,Twitterbeat,France,Annecy,943.92€,2018-11-10 11:13:40
16714-295,Thoughtmix,Portugal,Amadora	,830.89€,2018-11-10 12:21:52
16714-295,Ntags,Portugal,Lisbon,507.58€,2018-11-10 13:38:53
52959-433,Ntags,Portugal,Lisbon,340.06€,2018-11-10 13:56:18
58668-4281,Lajo,Greece,Thessaloniki,1016.83€,2018-11-10 18:43:35
24286-1562,Chatterbridge,Spain,Barcelona,417.77€,2018-11-10 22:37:52
68180-121,Thoughtmix,Portugal,Amadora	,874.78€,2018-11-10 22:38:36
62742-4030,Zooxo,United Kingdom,London,£477.99,2018-11-10 23:45:48
51346-145,Wordify,United States,New York,$994.95,2018-11-11 00:30:42
52343-025,Chatterbridge,Spain,Barcelona,680.44€,2018-11-11 03:34:23
24286-1562,Buzzbean,Germany,Düsseldorf,325.76€,2018-11-11 05:26:07
49349-314,Zooxo,United Kingdom,London,£440.3,2018-11-11 05:29:58
35356-325,Teklist,Netherlands,Arnhem,950.96€,2018-11-11 06:13:40
36987-1697,Ntags,Portugal,Lisbon,870.84€,2018-11-11 06:49:10
0615-7679,Thoughtmix,Portugal,Amadora	,351.59€,2018-11-11 08:34:26
10267-2529,Buzzbean,Germany,Düsseldorf,401.56€,2018-11-11 10:34:16
44946-1046,Thoughtmix,Portugal,Amadora	,406.06€,2018-11-11 11:11:01
48951-4042,Chatterbridge,Spain,Barcelona,165.82€,2018-11-11 11:16:58
76454-100,Zooxo,United Kingdom,London,£84.24,2018-11-11 11:40:54
54473-578,Thoughtmix,Portugal,Amadora	,166.85€,2018-11-11 18:07:35
49288-0285,Twitterbeat,France,Annecy,1601.49€,2018-11-11 18:27:39
0603-6134,Zooxo,United Kingdom,London,£702.44,2018-11-11 19:48:53
52380-1102,Ntags,Portugal,Lisbon,369.61€,2018-11-11 21:56:12
61398-0828,Brainsphere,Portugal,Braga,114.08€,2018-11-11 22:43:07
50458-560,Buzzbean,Germany,Düsseldorf,-92.97€,2018-11-12 00:00:18
13537-259,Twitterbeat,France,Annecy,780.77€,2018-11-12 00:04:41
49348-574,Twitterbeat,France,Annecy,251.24€,2018-11-12 03:21:59
41163-428,Thoughtmix,Portugal,Amadora	,121.57€,2018-11-12 03:46:27
37205-992,Shufflebeat,Portugal,Porto,424.0€,2018-11-12 04:26:02
21695-931,Shufflebeat,Portugal,Porto,276.89€,2018-11-12 04:53:07
13537-468,Thoughtmix,Portugal,Amadora	,678.17€,2018-11-12 05:51:56
10267-2529,Ntags,Portugal,Lisbon,485.28€,2018-11-12 06:42:43
37205-951,Buzzbean,Germany,Düsseldorf,226.86€,2018-11-12 06:48:13
62742-4030,Eimbee,France,Amiens,518.77€,2018-11-12 06:55:48
58118-5060,Thoughtmix,Portugal,Amadora	,205.94€,2018-11-12 07:25:24
62011-0219,Gabcube,Portugal,Almada,970.88€,2018-11-12 11:26:56
51523-002,Avaveo,France,Nice,999.69€,2018-11-12 11:36:59
54868-6311,Thoughtmix,Portugal,Amadora	,411.13€,2018-11-12 11:46:09
70253-307,Chatterbridge,Spain,Barcelona,853.82€,2018-11-12 15:01:26
36800-952,Thoughtmix,Portugal,Amadora	,283.89€,2018-11-12 15:34:53
37205-951,Avaveo,France,Nice,224.61€,2018-11-12 18:43:02
10237-832,Thoughtmix,Portugal,Amadora	,538.33€,2018-11-12 18:47:03
58596-001,Zoonder,United States,Boston,$511.14,2018-11-12 19:54:46
51531-9500,Brainsphere,Portugal,Braga,932.22€,2018-11-12 21:56:07
48951-4042,Twitterbeat,France,Annecy,217.06€,2018-11-12 22:41:53
55700-014,Buzzbean,Germany,Düsseldorf,668.94€,2018-11-12 23:26:52
54868-5165,Chatterbridge,Spain,Barcelona,745.46€,2018-11-12 23:34:02
0603-6134,Buzzbean,Germany,Düsseldorf,731.16€,2018-11-13 01:55:14
55289-164,Yozio,Greece,Patras,274.82€,2018-11-13 02:27:11
37205-951,Roodel,Portugal,Aranhas,234.4€,2018-11-13 05:39:09
10578-049,Chatterbridge,Spain,Barcelona,260.64€,2018-11-13 06:02:03
17156-617,Roodel,Portugal,Aranhas,1232.9€,2018-11-13 06:15:53
51138-049,Avaveo,France,Nice,737.08€,2018-11-13 09:17:10
0603-6134,Twitterbeat,France,Annecy,814.93€,2018-11-13 10:47:58
58118-5060,Twitterbeat,France,Annecy,328.17€,2018-11-13 12:19:39
41167-0843,Ntags,Portugal,Lisbon,571.31€,2018-11-13 12:52:51
13537-468,Zoonder,United States,Boston,$787.29,2018-11-13 12:57:17
0699-7041,Thoughtmix,Portugal,Amadora	,534.61€,2018-11-13 15:50:02
10267-2529,Zooxo,United Kingdom,London,£495.94,2018-11-13 16:51:30
54123-957,Thoughtmix,Portugal,Amadora	,151.47€,2018-11-13 16:58:54
76314-002,Zooxo,United Kingdom,London,£437.32,2018-11-13 20:38:33
49967-724,Chatterbridge,Spain,Barcelona,506.05€,2018-11-13 20:57:05
52959-433,Buzzbean,Germany,Düsseldorf,338.46€,2018-11-13 23:36:15
67046-030,Twitterbeat,France,Annecy,181.36€,2018-11-14 00:41:33
24286-1562,Buzzbean,Germany,Düsseldorf,444.32€,2018-11-14 00:44:31
54868-0823,Ntags,Portugal,Lisbon,156.47€,2018-11-14 02:55:51
52343-025,Twitterbeat,France,Annecy,700.28€,2018-11-14 03:33:32
76117-001,Wordify,United States,New York,$1052.47,2018-11-14 03:59:47
68084-595,Twitterbeat,France,Annecy,368.79€,2018-11-14 05:22:45
98132-889,Thoughtmix,Portugal,Amadora	,162.54€,2018-11-14 05:34:13
49738-105,Wordify,United States,New York,$542.63,2018-11-14 05:36:09
58668-4281,Gevee,France,Champagnole,579.31€,2018-11-14 05:38:32
50563-113,Yozio,Greece,Patras,706.71€,2018-11-14 07:40:16
10578-049,Twitterbeat,France,Annecy,656.96€,2018-11-14 08:12:45
51346-145,Thoughtmix,Portugal,Amadora	,974.87€,2018-11-14 09:27:49
24286-1562,Rhycero,France,Arcueil,341.1€,2018-11-14 10:01:05
37205-951,Zooxo,United Kingdom,London,£214.05,2018-11-14 10:18:07
13537-259,Roodel,Portugal,Aranhas,855.9€,2018-11-14 12:30:48
21695-931,Twitterbeat,France,Annecy,749.72€,2018-11-14 12:50:47
68084-595,Shufflebeat,Portugal,Porto,154.1€,2018-11-14 13:08:00
16590-177,Buzzbean,Germany,Düsseldorf,1259.71€,2018-11-14 17:22:49
0603-6134,Twitterbeat,France,Annecy,844.52€,2018-11-14 17:44:57
49349-106,Shufflebeat,Portugal,Porto,644.75€,2018-11-14 19:33:56
37205-992,Zoonder,United States,Boston,$749.76,2018-11-14 21:43:33
49348-574,Shufflebeat,Portugal,Porto,250.95€,2018-11-15 00:14:44
42254-213,Twitterbeat,France,Annecy,215.87€,2018-11-15 01:44:38
49520-501,Chatterbridge,Spain,Barcelona,942.5€,2018-11-15 01:47:44
49967-724,Thoughtmix,Portugal,Amadora	,434.97€,2018-11-15 03:35:42
17156-617,Twitterbeat,France,Annecy,1145.35€,2018-11-15 03:45:55
0699-7041,Lajo,Greece,Thessaloniki,492.84€,2018-11-15 06:08:57
24286-1562,Twitterbeat,France,Annecy,346.77€,2018-11-15 06:26:46
52343-025,Twitterbeat,France,Annecy,791.38€,2018-11-15 08:21:55
67046-030,Zooxo,United Kingdom,London,£158.49,2018-11-15 09:24:03
0615-7679,Wordify,United States,New York,$358.21,2018-11-15 09:54:02
62011-0219,Zooxo,United Kingdom,London,£697.6,2018-11-15 10:05:49
54973-9150,Chatterbridge,Spain,Barcelona,1081.98€,2018-11-15 10:32:03
21695-931,Teklist,Netherlands,Arnhem,484.6€,2018-11-15 11:27:27
52380-1102,Shufflebeat,Portugal,Porto,867.02€,2018-11-15 12:56:54
10267-2529,Shufflebeat,Portugal,Porto,419.46€,2018-11-15 14:06:48
21695-931,Wordify,United States,New York,$762.36,2018-11-15 14:54:21
60505-2867,Ntags,Portugal,Lisbon,206.94€,2018-11-15 15:23:00
68752-024,Eimbee,France,Amiens,828.57€,2018-11-15 17:30:37
21695-267,Brainsphere,Portugal,Braga,448.54€,2018-11-15 20:04:55
0228-2167,Thoughtmix,Portugal,Amadora	,357.43€,2018-11-15 20:23:25
51060-032,Chatterbridge,Spain,Barcelona,459.47€,2018-11-15 20:30:57
58596-001,Buzzbean,Germany,Düsseldorf,458.0€,2018-11-15 21:38:51
49738-105,Chatterbridge,Spain,Barcelona,466.06€,2018-11-15 22:50:25
21695-931,Zooxo,United Kingdom,London,£346.55,2018-11-15 23:35:58
51346-145,Thoughtmix,Portugal,Amadora	,934.13€,2018-11-15 23:45:24
49349-106,Gabtune,France,Lyon,1001.61€,2018-11-16 01:13:52
49967-724,Thoughtmix,Portugal,Amadora	,480.44€,2018-11-16 01:30:12
21695-931,Wordify,United States,New York,$296.28,2018-11-16 04:05:24
49999-737,Twitterbeat,France,Annecy,873.15€,2018-11-16 06:04:20
52959-433,Brainsphere,Portugal,Braga,321.21€,2018-11-16 09:18:41
16729-167,Buzzbean,Germany,Düsseldorf,709.25€,2018-11-16 10:20:12
24286-1562,Buzzbean,Germany,Düsseldorf,349.37€,2018-11-16 12:03:48
36987-1697,Zooxo,United Kingdom,London,£965.89,2018-11-16 17:50:32
37205-992,Thoughtmix,Portugal,Amadora	,365.06€,2018-11-16 19:40:52
41163-428,Thoughtmix,Portugal,Amadora	,130.27€,2018-11-16 20:12:50
49348-574,Buzzbean,Germany,Düsseldorf,284.25€,2018-11-16 22:04:15
49999-737,Shufflebeat,Portugal,Porto,897.32€,2018-11-16 23:42:39
0603-6134,Thoughtmix,Portugal,Amadora	,806.6€,2018-11-17 00:08:56
16729-167,Twitterbeat,France,Annecy,656.45€,2018-11-17 00:16:45
52125-136,Thoughtmix,Portugal,Amadora	,1092.59€,2018-11-17 01:03:02
0699-7041,Wordify,United States,New York,$1027.41,2018-11-17 03:45:09
55289-164,Brainsphere,Portugal,Braga,469.11€,2018-11-17 03:50:25
49349-106,Wordify,United States,New York,$1013.98,2018-11-17 04:37:52
49288-0655,Zooxo,United Kingdom,London,£177.31,2018-11-17 06:37:56
54092-515,Teklist,Netherlands,Arnhem,761.68€,2018-11-17 06:48:00
55154-5057,Eimbee,France,Amiens,402.1€,2018-11-17 07:07:00
49349-314,Twitterbeat,France,Annecy,480.73€,2018-11-17 
24385-268,Chatterbridge,Spain,Barcelona,189.06€,2018-11-17
60505-2867,Eimbee,France,Amiens,151.55€,2018-11-17 09:20:36
0268-6107,Shufflebeat,Portugal,Porto,465.17€,2018-11-17 10:24:00
54092-515,Teklist,Netherlands,Arnhem,797.34€,2018-11-17 10:28:59
68084-595,Brainsphere,Portugal,Braga,222.01€,2018-11-17 11:48:17
68084-172,Shufflebeat,Portugal,Porto,-109.47€,2018-11-17 12:11:04
0268-1401,Thoughtmix,Portugal,Amadora	,915.81€,2018-11-17 13:29:43
52125-444,Rhycero,France,Arcueil,285.97€,2018-11-17 14:28:28
68233-011,Twitterbeat,France,Annecy,930.53€,2018-11-17 14:52:05
76335-006,Wordify,United States,New York,$458.33,2018-11-17 14:57:36
58668-4281,Wordify,United States,New York,$206.23,2018-11-17 15:18:33
63629-2733,Wordify,United States,New York,$239.24,2018-11-17 19:16:58
55700-014,Ntags,Portugal,Lisbon,735.15€,2018-11-17 19:49:39
16590-177,Thoughtmix,Portugal,Amadora	,835.32€,2018-11-17 20:19:42
52125-444,Zoonder,United States,Boston,$306.4,2018-11-17 22:46:24
68084-595,Shufflebeat,Portugal,Porto,167.67€,2018-11-18 00:33:36
49349-106,Thoughtmix,Portugal,Amadora	,1424.33€,2018-11-18 01:25:12
0268-1128,Zooxo,United Kingdom,London,£1140.45,2018-11-18 01:56:12
54092-515,Thoughtmix,Portugal,Amadora	,789.02€,2018-11-18 03:25:19
13537-468,Wordify,United States,New York,$881.47,2018-11-18 08:16:06
49349-106,Zooxo,United Kingdom,London,£808.77,2018-11-18 09:29:56
13537-259,Zooxo,United Kingdom,London,£540.33,2018-11-18 10:18:20
49738-105,Brainsphere,Portugal,Braga,494.11€,2018-11-18 10:19:25
70253-307,Roodel,Portugal,Aranhas,1054.36€,2018-11-18 10:32:40
68084-172,Shufflebeat,Portugal,Porto,67.27€,2018-11-18 10:54:32
76454-100,Brainsphere,Portugal,Braga,97.46€,2018-11-18 11:04:05
68233-011,Zooxo,United Kingdom,London,£506.6,2018-11-18 11:05:29
54868-0823,Eimbee,France,Amiens,198.23€,2018-11-18 13:08:32
68084-595,Gabcube,Portugal,Almada,161.32€,2018-11-18 14:01:02
55856-0003,Chatterbridge,Spain,Barcelona,688.19€,2018-11-18 16:58:35
49967-724,Wordify,United States,New York,$595.36,2018-11-18 17:44:30
76454-100,Shufflebeat,Portugal,Porto,109.5€,2018-11-18 18:10:28
55856-0003,Buzzbean,Germany,Düsseldorf,211.92€,2018-11-18 20:49:07
49520-501,Zooxo,United Kingdom,London,£882.84,2018-11-19 00:30:16
62670-4404,Chatterbridge,Spain,Barcelona,495.72€,2018-11-19 00:39:06
0268-1401,Wordify,United States,New York,$1038.89,2018-11-19 02:27:01
44946-1046,Zooxo,United Kingdom,London,£373.03,2018-11-19 03:08:36
54868-6311,Twitterbeat,France,Annecy,235.62€,2018-11-19 04:09:23
52959-433,Flipstorm,France,Nanterre,340.64€,2018-11-19 04:51:50
68752-024,Thoughtmix,Portugal,Amadora	,906.09€,2018-11-19 05:29:00
51523-002,Brainsphere,Portugal,Braga,1180.88€,2018-11-19 07:50:11
0699-7041,Wordify,United States,New York,$511.79,2018-11-19 07:57:22
21695-931,Zooxo,United Kingdom,London,£353.43,2018-11-19 08:21:22
49349-314,Zooxo,United Kingdom,London,£427.94,2018-11-19 09:16:22
54868-0823,Lajo,Greece,Thessaloniki,129.68€,2018-11-19 10:06:04
41167-0843,Rhycero,France,Arcueil,762.48€,2018-11-19 11:12:45
49349-106,Twitterbeat,France,Annecy,861.01€,2018-11-19 11:43:21
49035-530,Ntags,Portugal,Lisbon,1138.68€,2018-11-19 12:54:55
49738-105,Thoughtmixz,Portugal,Amadora	,506.82€,2018-11-19 16:04:40
51346-145,Chatterbridge,Spain,Barcelona,956.26€,2018-11-19 16:35:13
49738-105,Chatterbridge,Spain,Barcelona,495.49€,2018-11-19 16:47:39
36987-1697,Thoughtmix,Portugal,Amadora	,1682.62€,2018-11-19 16:55:35
21695-267,Riffpath,Greece,Heraklion,355.8€,2018-11-19 17:49:55
76117-001,Twitterbeat,France,Annecy,983.95€,2018-11-19 19:35:55
55700-014,Twitterbeat,France,Annecy,692.68€,2018-11-19 20:03:24
16729-167,Chatterbridge,Spain,Barcelona,372.12€,2018-11-19 21:42:49
67046-030,Twitterbeat,France,Annecy,159.19€,2018-11-20 01:35:12
0268-1401,Eimbee,France,Amiens,853.04€,2018-11-20 03:56:28
52959-433,Realpoint,Portugal,Lisbon,343.16€,2018-11-20 06:00:43
54868-6311,Shufflebeat,Portugal,Porto,181.83€,2018-11-20 07:29:45
52380-1102,Buzzbean,Germany,Düsseldorf,255.89€,2018-11-20 09:23:02
0268-1401,Roodel,Portugal,Aranhas,747.64€,2018-11-20 09:36:37
55289-164,Zooxo,United Kingdom,London,£419.54,2018-11-20 11:56:19
59779-028,Buzzbean,Germany,Düsseldorf,1290.86€,2018-11-20 12:23:55
67046-030,Brainsphere,Portugal,Braga,176.04€,2018-11-20 13:51:54
49348-574,Roodel,Portugal,Aranhas,364.29€,2018-11-20 14:31:41
10578-049,Thoughtmix,Portugal,Amadora	,663.52€,2018-11-20 16:15:35
58668-4281,Realpoint,Portugal,Lisbon,693.49€,2018-11-20 16:19:07
51138-049,Twitterbeat,France,Annecy,649.81€,2018-11-20 16:30:16
51346-145,Chatterbridge,Spain,Barcelona,1063.92€,2018-11-20 17:09:55
68752-024,Shufflebeat,Portugal,Porto,948.17€,2018-11-20 18:40:21
49520-501,Teklist,Netherlands,Arnhem,719.63€,2018-11-20 18:53:58
51138-049,Riffpath,Greece,Heraklion,1425.59€,2018-11-20 20:14:48
51346-145,Twitterbeat,France,Annecy,1003.43€,2018-11-20 20:15:38
0228-2167,Riffpath,Greece,Heraklion,789.64€,2018-11-20 21:37:43
51523-002,Lajo,Greece,Thessaloniki,1522.21€,2018-11-20 23:30:37
48951-4042,Brainsphere,Portugal,Braga,90.32€,2018-11-20 23:45:53
52125-136,Thoughtmix,Portugal,Amadora	,537.86€,2018-11-21 00:26:31
43419-018,Chatterbridge,Spain,Barcelona,272.19€,2018-11-21 01:24:11
52125-444,Ntags,Portugal,Lisbon,284.45€,2018-11-21 02:14:07
16729-167,Zooxo,United Kingdom,London,£344.79,2018-11-21 04:24:24
0268-6107,Ntags,Portugal,Lisbon,479.49€,2018-11-21 05:16:04
68233-011,Buzzbean,Germany,Düsseldorf,670.63€,2018-11-21 05:26:27
